post_date,lastpull_ts,link,price,year,make,model,body,mileage,title_type,city,state,seller,trim,ext_color,int_color,transmission,liters,cylinders,fuel_type,n_doors,ext_condition,int_condition,drive_type,VIN,n_pics
2020-03-21,1584802608,https://cars.ksl.com/listing/6107041,35000,2015,Tesla,Model S,Sedan,21139.0,,Salt Lake City,UT,Dealer,kWh Battery,black,tan,Automatic,,,Electric,4.0,,,RWD,5YJSA1E14FF116177,67
2020-03-21,1584802608,https://cars.ksl.com/listing/6220809,26978,2016,Infiniti,Q70L,Sedan,7042.0,,Woods Cross,UT,Dealer,,majestic white,wheat,Automatic,,8.0,Gasoline,4.0,,,AWD,JN1AY1PR5GM590046,31
2020-03-21,1584802609,https://cars.ksl.com/listing/6289112,9500,2015,Hyundai,Elantra GT,Compact,79199.0,Clean Title,Price,UT,Owner,,blue,gray,Automatic,,4.0,Gasoline,4.0,,Very Good,FWD,KMHD35LH9FU242533,13
2020-03-21,1584802610,https://cars.ksl.com/listing/5952682,34335,2018,Jeep,Wrangler Unlimited,Convertible,25.0,,West Valley City,UT,Dealer,Sport S,gobi clearcoat,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4HJWDG6JL898663,20
2020-03-21,1584802610,https://cars.ksl.com/listing/5952680,34335,2018,Jeep,Wrangler Unlimited,Convertible,10.0,,West Valley City,UT,Dealer,Sport S,black clearcoat,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4HJWDG7JL856342,20
2020-03-21,1584802611,https://cars.ksl.com/listing/6220805,22199,2017,Ford,Edge,Sport Utility,3693.0,,Woods Cross,UT,Dealer,Titanium,ruby red metallic tinted clearcoat,ebony,Automatic,,4.0,Gasoline,4.0,,,AWD,2FMPK4K98HBB73475,31
2020-03-21,1584802613,https://cars.ksl.com/listing/5952679,34335,2018,Jeep,Wrangler Unlimited,Convertible,20.0,,West Valley City,UT,Dealer,Sport S,bright white clearcoat,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4HJWDG8JL856348,21
2020-03-21,1584802613,https://cars.ksl.com/listing/6220804,12399,2016,Subaru,Impreza,Hatchback,35458.0,,Woods Cross,UT,Dealer,2.0i Sport Limited,dark gray metallic,black,Automatic,,4.0,Gasoline,4.0,,,,JF1GPAY67G8229916,31
2020-03-21,1584802614,https://cars.ksl.com/listing/6324205,14300,2004,Dodge,Ram 2500,Truck,159684.0,Clean Title,Provo,UT,Owner,SLT,white,black,Automatic,,6.0,Diesel,4.0,Good,Very Good,4-Wheel Drive,3D7KU28C64G118990,4
2020-03-21,1584802614,https://cars.ksl.com/listing/6220802,28999,2017,Acura,MDX,Sport Utility,12101.0,,Woods Cross,UT,Dealer,with Advance Package,crystal black pearl,ebony,Automatic,,6.0,Gasoline,4.0,,,AWD,5FRYD4H83HB013622,31
2020-03-21,1584802615,https://cars.ksl.com/listing/6324204,4200,1957,Chevrolet,Belair,Sedan,18650.0,Clean Title,Lehi,UT,Owner,,gray,black,Automatic,,8.0,Gasoline,4.0,Poor,Poor,2-Wheel Drive,VB57K135996,5
2020-03-21,1584802617,https://cars.ksl.com/listing/5952678,34335,2018,Jeep,Wrangler Unlimited,Convertible,25.0,,West Valley City,UT,Dealer,Sport S,firecracker red clearcoat,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4HJWDG6JL856350,21
2020-03-21,1584802617,https://cars.ksl.com/listing/6220801,22699,2018,BMW,3 Series,Sedan,6235.0,,Woods Cross,UT,Dealer,330i xDrive,black sapphire metallic,black,Automatic,,4.0,Gasoline,4.0,,,AWD,WBA8D9G58JNU72882,17
2020-03-21,1584802618,https://cars.ksl.com/listing/5952677,39985,2018,Jeep,Wrangler Unlimited,Convertible,45.0,,West Valley City,UT,Dealer,Sport S,billet silver metallic clearcoat,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4HJWDG7JL856339,22
2020-03-21,1584802619,https://cars.ksl.com/listing/6107038,12650,2016,Hyundai,Sonata,Sedan,82243.0,,Orem,UT,Dealer,2.4L Sport,red,black,Automatic,,4.0,Gasoline,4.0,,,,5NPE34AFXGH432793,27
2020-03-21,1584802619,https://cars.ksl.com/listing/6324200,2995,2008,Scion,tC,Coupe,124702.0,,Ogden,UT,Dealer,Spec,purple,,Manual,,4.0,Gasoline,2.0,,,,JTKDE167780262860,1
2020-03-21,1584802620,https://cars.ksl.com/listing/6132837,28999,2018,Ram,1500,Truck,53690.0,Clean Title,Idaho Falls,ID,Dealer,Sport,blue,black,Automatic,,8.0,Gasoline,,Very Good,Excellent,4-Wheel Drive,1C6RR7MT2JS240724,21
2020-03-21,1584802621,https://cars.ksl.com/listing/6122408,16495,2019,Hyundai,Kona,Sport Utility,23563.0,Clean Title,Orem,UT,Dealer,SE,black,cloth,Automatic,,4.0,Gasoline,,,,FWD,KM8K12AA9KU203873,20
2020-03-21,1584802621,https://cars.ksl.com/listing/6216856,7990,2013,Hyundai,Veloster,Coupe,90860.0,Clean Title,Midvale,UT,Dealer,RE:FLEX,black,black,Automanual,,4.0,Gasoline,3.0,Excellent,Excellent,FWD,KMHTC6AD6DU147331,11
2020-03-21,1584802622,https://cars.ksl.com/listing/6107033,32995,2018,Chevrolet,Silverado 1500,Truck,39107.0,Clean Title,Salt Lake City,UT,Dealer,LT,white,black,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,1GCUKREC1JF113912,11
2020-03-21,1584802624,https://cars.ksl.com/listing/6152353,9990,2014,Mitsubishi,Outlander,Sport Utility,95861.0,Rebuilt/Reconstructed Title,Midvale,UT,Dealer,SE,white,beige,Automatic,,4.0,Gasoline,4.0,Excellent,Excellent,4-Wheel Drive,JA4AZ3A37EZ008985,15
2020-03-21,1584802624,https://cars.ksl.com/listing/6254873,19520,2013,Ford,F-150,Truck,96759.0,,Heber City,UT,Dealer,XLT,kodiak brown metallic,pale adobe,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTFW1ET1DFB47013,31
2020-03-21,1584802625,https://cars.ksl.com/listing/6254872,31190,2012,Ford,F-350,Truck,105875.0,,Heber City,UT,Dealer,Lariat,white,black,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1FT8W3BT4CEB39775,32
2020-03-21,1584802627,https://cars.ksl.com/listing/6218953,16990,2015,GMC,Acadia,Sport Utility,101345.0,Rebuilt/Reconstructed Title,Midvale,UT,Dealer,Denali,white,black,Automatic,,6.0,Gasoline,4.0,Excellent,Excellent,AWD,1GKKVTKD9FJ170439,14
2020-03-21,1584802628,https://cars.ksl.com/listing/6324198,37999,2018,Toyota,Tundra,Truck,11830.0,,St. George,UT,Dealer,SR5,super white,graphite,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,5TFUY5F17JX764797,4
2020-03-21,1584802629,https://cars.ksl.com/listing/5952676,44985,2017,Jeep,Wrangler,Convertible,725.0,,West Valley City,UT,Dealer,Sahara,granite crystal metallic clearcoat,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4BJWEG2HL633561,17
2020-03-21,1584802629,https://cars.ksl.com/listing/6324197,12999,2012,Toyota,RAV4,Sport Utility,80573.0,,St. George,UT,Dealer,,black forest pearl,ash,Automatic,,4.0,Gasoline,4.0,,,4-Wheel Drive,2T3BF4DV8CW191686,5
2020-03-21,1584802630,https://cars.ksl.com/listing/6324196,19999,2015,Jeep,Grand Cherokee,Sport Utility,66074.0,,St. George,UT,Dealer,Laredo,brilliant black crystal pearlcoat,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4RJFAG9FC737871,5
2020-03-21,1584802631,https://cars.ksl.com/listing/6304415,12290,2015,Honda,Civic,Sedan,75910.0,Clean Title,Midvale,UT,Dealer,EX-L,silver,black,Automatic,,4.0,Gasoline,4.0,Excellent,Excellent,FWD,2HGFB2F98FH537808,15
2020-03-21,1584802631,https://cars.ksl.com/listing/6237406,34966,2018,Ford,F-150,Truck,56506.0,Clean Title,Taylorsville,UT,Dealer,Lariat,black,,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,1FTEW1EG1JKD00409,37
2020-03-21,1584802632,https://cars.ksl.com/listing/5118403,4995,2006,Scion,xA,Hatchback,99515.0,Clean Title,Salt Lake City,UT,Dealer,,white,black,Automatic,,4.0,Gasoline,5.0,Excellent,Excellent,FWD,JTKKT624260133590,12
2020-03-21,1584802634,https://cars.ksl.com/listing/6324195,18759,2018,Ford,Focus,Hatchback,25924.0,,Salt Lake City,UT,Dealer,ST,yellow,charcoal black,Manual,,4.0,Gasoline,4.0,,,,1FADP3L90JL270036,29
2020-03-21,1584802634,https://cars.ksl.com/listing/6107029,27995,2014,Chevrolet,Silverado 1500,Truck,67095.0,Clean Title,Salt Lake City,UT,Dealer,LT,black,black,Automatic,,8.0,Flex Fuel,,,,4-Wheel Drive,3GCUKREC8EG266405,14
2020-03-21,1584802636,https://cars.ksl.com/listing/6151855,14990,2014,BMW,X3,SUV,84896.0,Clean Title,Midvale,UT,Dealer,xDrive28i,blue,beige,Automanual,,4.0,Gasoline,4.0,Excellent,Excellent,AWD,5UXWX9C57E0D10916,11
2020-03-21,1584802637,https://cars.ksl.com/listing/6156375,60450,2020,Ford,F-350,Truck,4.0,Clean Title,Gunnison,UT,Dealer,XLT,brown,gray,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1FT8W3BT1LEC62188,34
2020-03-21,1584802638,https://cars.ksl.com/listing/6324194,13146,2019,Volkswagen,Jetta,Sedan,30540.0,,Salt Lake City,UT,Dealer,S,red,storm gray/black,Automatic,,4.0,Gasoline,4.0,,,,3VWC57BUXKM136074,26
2020-03-21,1584802640,https://cars.ksl.com/listing/6237405,12966,2016,Hyundai,Tucson,Sport Utility,90948.0,Clean Title,Taylorsville,UT,Dealer,SE,black,,Automatic,2.0,4.0,Gasoline,,,,FWD,KM8J23A49GU249929,33
2020-03-21,1584802641,https://cars.ksl.com/listing/6152409,3990,2003,GMC,Yukon,Sport Utility,200025.0,Clean Title,Midvale,UT,Dealer,SLT,gold,beige,Automatic,,8.0,Flex Fuel,4.0,Excellent,Excellent,4-Wheel Drive,1GKEK13ZX3R224591,13
2020-03-21,1584802642,https://cars.ksl.com/listing/6107028,34995,2017,Ford,F-150,Truck,78078.0,Clean Title,Salt Lake City,UT,Dealer,Lariat,black,black,,,6.0,Gasoline,,,,4-Wheel Drive,1FTEW1EG5HFB36326,28
2020-03-21,1584802643,https://cars.ksl.com/listing/6324193,15500,2016,Chevrolet,Malibu,Sedan,56416.0,,Pocatello,ID,Dealer,LT,brown,jet black,Automatic,,4.0,Gasoline,4.0,,,,1G1ZE5ST0GF235236,0
2020-03-21,1584802644,https://cars.ksl.com/listing/6324192,28750,2015,Chevrolet,Silverado 3500HD,Truck,86634.0,,Pocatello,ID,Dealer,LT,white,,Automatic,,8.0,Flex Fuel,4.0,,,4-Wheel Drive,1GC4KZCG3FF526976,0
2020-03-21,1584802647,https://cars.ksl.com/listing/6237404,14977,2016,Subaru,Legacy,Sedan,86229.0,Clean Title,Taylorsville,UT,Dealer,2.5i Limited,black,,Automatic,,4.0,Gasoline,,,,,4S3BNBN68G3054786,33
2020-03-21,1584802648,https://cars.ksl.com/listing/6324191,12900,2014,Chevrolet,Silverado 1500,Truck,196584.0,,Pocatello,ID,Dealer,Work Truck,gray,jet black dark ash,Automatic,,8.0,Flex Fuel,2.0,,,4-Wheel Drive,1GCNKPEC4EZ308691,0
2020-03-21,1584802648,https://cars.ksl.com/listing/6324190,19500,2014,Ford,F-150,Truck,120717.0,,Pocatello,ID,Dealer,XLT,red,,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTFW1ETXEFB89679,0
2020-03-21,1584802649,https://cars.ksl.com/listing/6324189,18000,2019,Chevrolet,Malibu,Sedan,32382.0,,Pocatello,ID,Dealer,LT,white,jet black,Automatic,,4.0,Gasoline,4.0,,,,1G1ZD5ST1KF108958,0
2020-03-21,1584802650,https://cars.ksl.com/listing/6307465,13995,2016,Chevrolet,Trax,Sport Utility,25560.0,Clean Title,Price,UT,Dealer,LS,cyber gray metallic,jet black,Automatic,,4.0,Gasoline,,,,FWD,3GNCJKSB1GL149462,42
2020-03-21,1584802652,https://cars.ksl.com/listing/6324188,18900,2018,Chevrolet,Impala,Sedan,28365.0,,Pocatello,ID,Dealer,LT,white,jet black,Automatic,,6.0,Gasoline,4.0,,,,2G1105S38J9174715,0
2020-03-21,1584802653,https://cars.ksl.com/listing/6324187,37800,2018,Chevrolet,Suburban,Sport Utility,38452.0,,Pocatello,ID,Dealer,LT,silver,jet black,Automatic,,8.0,Flex Fuel,4.0,,,4-Wheel Drive,1GNSKHKC1JR106762,0
2020-03-21,1584802654,https://cars.ksl.com/listing/6220794,32000,2013,Ford,F-350,Truck,90905.0,,Provo,UT,Dealer,,white platinum metallic tri-coat,black,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1FT8W3BTXDEA08660,30
2020-03-21,1584802654,https://cars.ksl.com/listing/6324185,35000,2014,Porsche,Cayenne,Sport Utility,33781.0,,Bountiful,UT,Dealer,Diesel Platinum Edition,gray,black,Automatic,,6.0,Diesel,4.0,,,AWD,WP1AF2A22ELA43130,37
2020-03-21,1584802655,https://cars.ksl.com/listing/6270836,7899,2013,Volkswagen,Passat,Sedan,81333.0,Clean Title,Taylorsville,UT,Dealer,Wolfsburg Edition,gray,,Automatic,2.5,5.0,Gasoline,,,,,1VWAP7A36DC139620,1
2020-03-21,1584802656,https://cars.ksl.com/listing/6324183,36995,2016,Ford,F-150,Truck,66490.0,,Bountiful,UT,Dealer,King Ranch,green,mesa,Automatic,,8.0,Flex Fuel,4.0,,,4-Wheel Drive,1FTFW1EF0GFC50986,37
2020-03-21,1584802658,https://cars.ksl.com/listing/6324182,34000,2016,Nissan,Titan XD,Truck,65737.0,,Bountiful,UT,Dealer,PRO-4X,white,black,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1N6BA1F48GN515411,35
2020-03-21,1584802659,https://cars.ksl.com/listing/6324181,27000,2019,Ram,1500 Classic,Truck,21468.0,,Bountiful,UT,Dealer,SLT,blue,black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1C6RR7LT4KS511205,27
2020-03-21,1584802659,https://cars.ksl.com/listing/6107022,7995,2013,Volkswagen,Passat,Sedan,78911.0,Clean Title,American Fork,UT,Dealer,SE,gray,titan black,Automatic,,5.0,Gasoline,4.0,,,,1VWBP7A37DC050644,23
2020-03-21,1584802660,https://cars.ksl.com/listing/6324180,27000,2019,Ram,1500 Classic,Truck,20938.0,,Bountiful,UT,Dealer,SLT,blue,black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1C6RR7LT0KS511248,26
2020-03-21,1584802662,https://cars.ksl.com/listing/6107020,20995,2016,Mercedes-Benz,C-Class,Sedan,31458.0,Clean Title,American Fork,UT,Dealer,C 300,blue,crystal gray,Automatic,,4.0,Gasoline,4.0,,,AWD,55SWF4KB6GU100502,23
2020-03-21,1584802662,https://cars.ksl.com/listing/6152380,7990,2012,Toyota,Camry,Sedan,125365.0,Clean Title,Midvale,UT,Dealer,LE,black,gray,Automatic,,4.0,Gasoline,4.0,Excellent,Excellent,FWD,4T1BF1FK5CU512500,12
2020-03-21,1584802663,https://cars.ksl.com/listing/6324179,7000,2005,GMC,1500,Truck,255500.0,Clean Title,Tremonton,UT,Owner,,white,gray,Automatic,,8.0,Gasoline,,Good,Very Good,4-Wheel Drive,2GTEK19B851285312,9
2020-03-21,1584802664,https://cars.ksl.com/listing/5507884,4995,2003,Toyota,RAV4,Sport Utility,158285.0,Clean Title,Salt Lake City,UT,Dealer,,silver,gray,Automatic,,4.0,Gasoline,5.0,Excellent,Excellent,4-Wheel Drive,JTEHH20V830201762,10
2020-03-21,1584802664,https://cars.ksl.com/listing/6324178,20495,2012,Ford,F-150,Truck,80500.0,,Twin Falls,ID,Dealer,FX4,white,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTFX1ETXCFC04384,64
2020-03-21,1584802665,https://cars.ksl.com/listing/5821826,9995,2000,Lexus,LX 470,Sport Utility,163775.0,Clean Title,Salt Lake City,UT,Dealer,,white,beige,Automatic,,8.0,Gasoline,5.0,Excellent,Excellent,4-Wheel Drive,JT6HT00W7Y0118404,18
2020-03-21,1584802666,https://cars.ksl.com/listing/6324177,29495,2011,Chevrolet,Silverado 2500HD,Truck,148669.0,,Twin Falls,ID,Dealer,LTZ,white,ebony,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1GC1KYC80BF256654,32
2020-03-21,1584802668,https://cars.ksl.com/listing/6307460,21170,2015,Audi,A5,Coupe,24368.0,,Salt Lake City,UT,Dealer,Premium Plus,white,,Automatic,,4.0,Gasoline,,,,AWD,WAUMFAFR3FA048071,30
2020-03-21,1584802671,https://cars.ksl.com/listing/6324176,17495,2011,Ford,F-150,Truck,126760.0,,Twin Falls,ID,Dealer,Lariat,gray,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTFW1ET9BFA75362,53
2020-03-21,1584802672,https://cars.ksl.com/listing/6324175,29495,2011,Ford,F-350,Truck,126398.0,,Twin Falls,ID,Dealer,Lariat,black,adobe,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1FT8W3BT6BEB50839,70
2020-03-21,1584802674,https://cars.ksl.com/listing/6324174,34698,2014,GMC,2500,Truck,104558.0,,Idaho Falls,ID,Dealer,SLT,white,dark titanium light titanium,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1GT121E87EF190550,4
2020-03-21,1584802674,https://cars.ksl.com/listing/6271069,26751,2016,Jeep,Wrangler,Convertible,85728.0,,Bountiful,UT,Dealer,Rubicon,bright white clearcoat,black,Automatic,3.6,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4BJWFG5GL311493,30
2020-03-21,1584802675,https://cars.ksl.com/listing/6304340,12990,2013,Toyota,RAV4,Sport Utility,101244.0,Clean Title,Midvale,UT,Dealer,LE Plus,gray,gray,Automanual,,4.0,Gasoline,4.0,Excellent,Excellent,4-Wheel Drive,2T3BFREV6DW027530,11
2020-03-21,1584802677,https://cars.ksl.com/listing/6304324,13990,2015,Ford,Explorer,Sport Utility,104061.0,Rebuilt/Reconstructed Title,Midvale,UT,Dealer,Limited,red,black,Automatic,,6.0,Gasoline,4.0,Excellent,Excellent,AWD,1FM5K8F89FGA66909,16
2020-03-21,1584802677,https://cars.ksl.com/listing/5917409,29899,2014,Ram,2500,Truck,139731.0,,Sandy,UT,Dealer,Laramie Power Wagon,bright white clearcoat,,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,3C6TR5FJ5EG291184,26
2020-03-21,1584802680,https://cars.ksl.com/listing/6307459,6996,2013,Ford,Focus,Sedan,90278.0,,Salt Lake City,UT,Dealer,SE,red,,Automatic,,4.0,Flex Fuel,,,,,1FADP3K22DL382779,30
2020-03-21,1584802681,https://cars.ksl.com/listing/6152297,11990,2012,Nissan,Murano,Sport Utility,103495.0,Clean Title,Midvale,UT,Dealer,,white,beige,Automatic,,6.0,Gasoline,4.0,Excellent,Excellent,AWD,JN8AZ1MW9CW208544,23
2020-03-21,1584802681,https://cars.ksl.com/listing/6324173,29000,2015,Chevrolet,Silverado 1500,Truck,49797.0,Clean Title,St. George,UT,Dealer,LT,silver ice metallic,jet black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,3GCUKREC0FG527172,1
2020-03-21,1584802682,https://cars.ksl.com/listing/6324172,39500,2019,Ram,1500,Truck,23477.0,Clean Title,St. George,UT,Dealer,Laramie,maximum steel metallic clearcoat,black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1C6SRFJT6KN575274,1
2020-03-21,1584802683,https://cars.ksl.com/listing/6307458,4996,2002,Audi,TT,Coupe,124841.0,,Salt Lake City,UT,Dealer,,green,,Automatic,,4.0,Gasoline,,,,AWD,TRUUT28N021019946,30
2020-03-21,1584802684,https://cars.ksl.com/listing/6324171,17500,2017,Honda,Civic,Hatchback,52252.0,Clean Title,St. George,UT,Dealer,Sport,black,,Automatic,,4.0,Gasoline,4.0,,,,SHHFK7H40HU206144,10
2020-03-21,1584802685,https://cars.ksl.com/listing/6324170,22000,2013,Ford,F-150,Truck,103225.0,Clean Title,St. George,UT,Dealer,,white,,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTFW1ET0DKF36975,10
2020-03-21,1584802686,https://cars.ksl.com/listing/6324169,21000,2015,Ram,1500,Truck,90919.0,Clean Title,St. George,UT,Dealer,SLT,bright white clearcoat,diesel gray/black,Automatic,,6.0,Diesel,4.0,,,RWD,1C6RR6GM5FS649502,10
2020-03-21,1584802686,https://cars.ksl.com/listing/6207313,7990,2015,Hyundai,Elantra,Sedan,84332.0,Clean Title,Midvale,UT,Dealer,SE,red,gray,Automanual,,4.0,Gasoline,4.0,Excellent,Excellent,FWD,5NPDH4AE9FH573342,4
2020-03-21,1584802702,https://cars.ksl.com/listing/6324168,2985,1994,Toyota,Corolla,Sedan,109200.0,Clean Title,Rigby,ID,Owner,DLX,gold,gray,,,4.0,Gasoline,,Good,Very Good,FWD,1NXAE04B8RZ224040,7
2020-03-21,1584802702,https://cars.ksl.com/listing/6307457,7963,2002,Toyota,Tundra,Truck,144000.0,,Salt Lake City,UT,Dealer,SR5,tan,,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,5TBBT44112S293801,30
2020-03-21,1584802704,https://cars.ksl.com/listing/6324167,35909,2018,Chevrolet,Colorado,Truck,23431.0,,Idaho Falls,ID,Dealer,4WD ZR2,silver,jet black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1GCGTEEN2J1125357,0
2020-03-21,1584802706,https://cars.ksl.com/listing/6307455,12953,2011,Honda,Pilot,Sport Utility,95687.0,,Salt Lake City,UT,Dealer,EX-L,gray,,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,5FNYF4H70BB049634,30
2020-03-21,1584802707,https://cars.ksl.com/listing/6307454,2996,2007,Saturn,Ion,Sedan,225345.0,,Salt Lake City,UT,Dealer,ION 2,cypress green,tan,Automatic,,4.0,Gasoline,,,,FWD,1G8AJ58F97Z187066,30
2020-03-21,1584802708,https://cars.ksl.com/listing/6207253,16490,2012,GMC,1500,Truck,162176.0,Clean Title,Midvale,UT,Dealer,SLE,red,black,Automatic,5.3,8.0,Flex Fuel,4.0,Excellent,Excellent,4-Wheel Drive,3GTP2VE78CG292458,12
2020-03-21,1584802709,https://cars.ksl.com/listing/6307453,5249,2006,Scion,xB,Sedan,141066.0,,Salt Lake City,UT,Dealer,,black,,Automatic,,4.0,Gasoline,,,,FWD,JTLKT324864036347,30
2020-03-21,1584802709,https://cars.ksl.com/listing/6237394,15372,2006,Ford,Econoline Cutaway,,148793.0,,Bountiful,UT,Dealer,,oxford white clearcoat,medium pebble,Automatic,,10.0,Gasoline,2.0,,,,1FDXE45S16HB40128,1
2020-03-21,1584802710,https://cars.ksl.com/listing/6324164,27990,2020,Nissan,Murano,Sport Utility,11484.0,,Ogden,UT,Dealer,SV,black,graphite,Automatic,,6.0,Gasoline,4.0,,,AWD,5N1AZ2BS3LN105865,0
2020-03-21,1584802710,https://cars.ksl.com/listing/6324165,17999,2020,Kia,Optima,Sedan,14718.0,,Ogden,UT,Dealer,LX,silver,black,Automatic,,4.0,Gasoline,4.0,,,,5XXGT4L30LG390734,0
2020-03-21,1584802712,https://cars.ksl.com/listing/6106989,21607,2016,Ford,Edge,Sport Utility,45845.0,,Morgan,UT,Dealer,Titanium,black,ebony,Automatic,,4.0,Gasoline,4.0,,,AWD,2FMPK4K90GBB06335,30
2020-03-21,1584802713,https://cars.ksl.com/listing/6324163,7500,2011,BMW,3 Series,Sedan,96000.0,Rebuilt/Reconstructed Title,Sandy,UT,Owner,328i XDrive,blue,tan,Automatic,,6.0,Gasoline,4.0,Excellent,Excellent,AWD,WBAPK7C58BA817364,15
2020-03-21,1584802713,https://cars.ksl.com/listing/6207172,8490,2017,Ford,Fiesta,Hatchback,65035.0,Clean Title,Midvale,UT,Dealer,SE,gray,black,Automatic,,4.0,Gasoline,4.0,Excellent,Very Good,FWD,3FADP4EJ3HM113073,8
2020-03-21,1584802715,https://cars.ksl.com/listing/6237390,13500,2014,Dodge,Journey,Sport Utility,78139.0,,Bountiful,UT,Dealer,,pearl white tri-coat,black,Automatic,,6.0,Gasoline,4.0,,,AWD,3C4PDDFG3ET161953,30
2020-03-21,1584802716,https://cars.ksl.com/listing/6324162,20200,2019,Ford,Fusion,Sedan,36342.0,,Layton,UT,Dealer,Titanium,gray,,Automatic,,4.0,Gasoline,4.0,,,AWD,3FA6P0D96KR117508,0
2020-03-21,1584802716,https://cars.ksl.com/listing/6324161,18900,2019,Ford,Fusion,Sedan,33055.0,,Layton,UT,Dealer,Titanium,silver,,Automatic,,4.0,Gasoline,4.0,,,AWD,3FA6P0D96KR109599,0
2020-03-21,1584802717,https://cars.ksl.com/listing/6324160,21250,2019,Jeep,Compass,Sport Utility,17822.0,,Layton,UT,Dealer,Limited,silver,black,Automatic,,4.0,Gasoline,4.0,,,4-Wheel Drive,3C4NJDCB7KT780639,0
2020-03-21,1584802717,https://cars.ksl.com/listing/6221285,13635,2011,GMC,1500,Truck,155753.0,,Nampa,ID,Dealer,SLT,white,gray,,,8.0,Flex Fuel,4.0,,,4-Wheel Drive,3GTP2WE33BG192222,23
2020-03-21,1584802719,https://cars.ksl.com/listing/6324159,9980,2018,Nissan,Versa,Sedan,44249.0,,Layton,UT,Dealer,SV,blue,charcoal,Automatic,,4.0,Gasoline,4.0,,,FWD,3N1CN7AP6JL872841,24
2020-03-21,1584802720,https://cars.ksl.com/listing/6324158,15300,2017,Toyota,Corolla,Hatchback,25631.0,,Layton,UT,Dealer,,,,,,4.0,Gasoline,5.0,,,FWD,JTNKARJE4HJ528615,0
2020-03-21,1584802720,https://cars.ksl.com/listing/6324157,36500,2016,Toyota,Tundra,Truck,39984.0,,Layton,UT,Dealer,,black,,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,5TFAY5F17GX522670,0
2020-03-21,1584802721,https://cars.ksl.com/listing/6324156,11075,2015,Nissan,Altima,Sedan,44784.0,,Layton,UT,Dealer,2.5 S,,charcoal,Automatic,,4.0,Gasoline,4.0,,,FWD,1N4AL3AP4FC462468,0
2020-03-21,1584802722,https://cars.ksl.com/listing/6217082,9990,2015,Dodge,Dart,Sedan,81435.0,Clean Title,Midvale,UT,Dealer,GT Sport,red,black,Automanual,,4.0,Gasoline,4.0,Excellent,Excellent,FWD,1C3CDFEBXFD122546,12
2020-03-21,1584802722,https://cars.ksl.com/listing/6324155,22855,2020,Chevrolet,Equinox,Sport Utility,17531.0,,Layton,UT,Dealer,LT,silver,jet black,Automatic,,4.0,Gasoline,4.0,,,AWD,3GNAXUEV1LS512897,25
2020-03-21,1584802724,https://cars.ksl.com/listing/6304335,4990,2007,Subaru,Forester,Wagon,141049.0,Clean Title,Midvale,UT,Dealer,2.5X Touring,blue,beige,Automatic,,4.0,Gasoline,4.0,Very Good,Excellent,AWD,JF1SG63627H707318,12
